key_word,stb_num,cdsn_iuc,pcb_num
S040115530,S0401155309,7030142726,308513097793
S041872136,S0418721367,7036215473,309198026768
S040672922,S0406729222,7034203471,308721035185
S042413353,S0424133531,7038627943,309435038766
S040967620,S0409676200,7037784205,308852007010
S041250895,S0412508955,7038028662,308894022209
S041900584,S0419005843,7033974920,309234001100
S042021321,S0420213212,7043341167,309236024696
S041249345,S0412493451,7037932822,308894021155
S040506077,S0405060779,7030583436,308619021196
S041113512,S0411135128,7033559374,308853028277
S040671920,S0406719200,7033924926,308721031440
S041358512,S0413585120,7038025296,308936046767
S041466855,S0414668550,7033694336,309036007714
S041960034,S0419600342,7035795013,309235007509
S041549436,S0415494360,7038672164,309035042772
S042285941,S0422859411,7036648433,309434009630
S040179902,S0401799028,7030168415,308513040513
S040188778,S0401887784,7030282985,308513051981
S040937591,S0409375910,7036270079,308782026965
S040635343,S0406353435,7035785794,308646049676
S041805133,S0418051337,7035493597,309197008624
S041202224,S0412022246,7034268565,308896013345
S042061412,S0420614128,7037970193,309283014229
S041251318,S0412513185,7037941964,308894022372
S040968230,S0409682308,7034529149,308852006646
S040892166,S0408921660,7036369560,308783037945
S040169080,S0401690808,7009260754,308513032415
S041115962,S0411159620,7033542091,308853034043
S042011640,S0420116403,7042565352,309235046719
S040269737,S0402697377,7030368962,308556015423
S041133748,S0411337480,7033556039,308853037123
S041358787,S0413587875,7038024439,308936046070
S040608344,S0406083446,7030366502,308646027169
S041085638,S0410856387,7033489070,308854043943
S041138767,S0411387674,7034300889,308853055732
S040322345,S0403223450,7035830020,308556066378
S042461638,S0424616389,7038269647,309467036539
S041580284,S0415802846,7043456276,309100016507
S040257955,S0402579552,7030277816,308466007071
S040357856,S0403578568,7030356594,308556091829
S040536665,S0405366657,7030818983,308619049934
S041773445,S0417734457,7034757217,309173024737
S040950458,S0409504582,7036528794,308782031063
S042450987,S0424509876,7038120891,309467018608
S041274855,S0412748557,7043321414,308937008660
S041730971,S0417309713,7036636344,309134021737
S042114547,S0421145474,7034064982,309307028982
S041112471,S0411124711,7034525088,308853023613
S040365121,S0403651214,7031073047,308557002443
S040964336,S0409643361,7037783659,308852001950
S040161375,S0401613757,7030308630,308513027184
S040477620,S0404776207,7030981994,308620035234
S040370305,S0403703052,7031017812,308557002930
S042181900,S0421819009,7033687677,309379001281
S041299069,S0412990692,7042617672,308937033422
S041919384,S0419193844,7042501636,309234024518
S042011621,S0420116217,7036748593,309236006459
S041611932,S0416119325,7036615986,309097003996
S042083714,S0420837143,7037879253,309307002768
S040972461,S0409724612,7037785007,308781009119
S040109949,S0401099492,7030526529,308513099999
S040544161,S0405441616,7036568763,308647009072
S040060728,S0400607281,7030196101,308472013512
S040258158,S0402581581,7030558257,308543028863
S040938904,S0409389040,7036303697,308782028821
S040553098,S0405530988,7036588233,308647018619
S040558146,S0405581469,7036609821,308647026146
S040730850,S0407308506,7034224897,308723048239
S040684898,S0406848981,7033926615,308721044451
S040342221,S0403422215,7030326455,308556086236
S042584149,S0425841491,7036104477,309552009565
S041630220,S0416302200,7033811351,309097022306
S041611398,S0416113980,7036714358,309097001652
S040185925,S0401859250,7030489796,308513044934
S042575150,S0425751506,7036151269,309552003213
S042279676,S0422796762,7037894501,309436002879
S041545104,S0415451040,7033921199,309035041096
S040254786,S0402547863,7030240492,308543022507
S040235387,S0402353872,7030114583,308543003588
S041355458,S0413554586,7038011396,308936031528
S041736477,S0417364773,7034077791,309134026298
S040247580,S0402475803,7035544367,308543018748
S041413821,S0414138217,7033793514,308966003092
S042135383,S0421353832,7037871617,309307043837
S041555468,S0415554680,7038304480,309035046743
S042388651,S0423886510,7036784083,309435003462
S041080447,S0410804476,7033595367,308854042192
S040572727,S0405727277,7036568474,308647044445
S042675273,S0426752735,7039043165,309669034629
S040246053,S0402460539,7030492883,308543014462
S041557696,S0415576960,7033640654,309036004468
S040541309,S0405413094,7036551149,308647005720
S040899822,S0408998220,7036216118,308783035572
S040657984,S0406579840,7034186852,308721015423
S040585747,S0405857472,7036583902,308647044831
S040336390,S0403363901,7030410669,308556071805
S041109648,S0411096483,7034490937,308853024885
S040440531,S0404405314,7030826553,308620007972
S040944927,S0409449271,7036291915,308782036303
S041369635,S0413696356,7042595626,308937000465
S040695112,S0406951120,7033627015,308723020219
S041986507,S0419865079,7035882997,309235039822
S042262316,S0422623167,7038420898,309380027968
S041821157,S0418211571,7035551287,309197015813
S042279290,S0422792902,7038182152,309380015049
S041265874,S0412658744,7037998049,308894039008
S040177580,S0401775803,7030184671,308513038986
S040193744,S0401937447,7030153702,308513055061
S041054296,S0410542960,7038245681,308854007550
S040791564,S0407915640,7038702357,308747012550
S041738696,S0417386963,7033468039,309134025472
S040557975,S0405579758,7036625950,308647026553
S041875583,S0418755830,7036207664,309198024037
S040504090,S0405040905,7030835016,308619009781
S040298938,S0402989386,7030553492,308556049158
S042432401,S0424324019,7038587607,309467004907
S040158556,S0401585567,7030123415,308513021596
S042310678,S0423106786,7038034493,309434022361
S041615842,S0416158428,7036456600,309097001673
S040035926,S0400359261,7030349249,308473018072
S040044318,S0400443181,7030465445,308466003612
S040072625,S0400726256,7030252238,308472011719
S040241065,S0402410655,7030239279,308543025545
S040675224,S0406752240,7033941404,308721031036
S040617702,S0406177025,7030386414,308646032539
S040348958,S0403489581,7030348454,308556082604
S040707405,S0407074050,7036198060,308723007010
S041878085,S0418780851,7036214053,309198028528
S041249601,S0412496019,7037963959,308894016676
S041955401,S0419554014,7042505636,309235005496
S040935367,S0409353673,7036367768,308782021038
S041483995,S0414839959,7033872604,309036029742
S042068254,S0420682549,7035555857,309283032580
S040198261,S0401982612,7030219303,308513057163
S041306075,S0413060753,7043302569,308937042879
S040632675,S0406326756,7030386112,308646047920
S041570595,S0415705956,7035872990,309100015554
S040355834,S0403558346,7034457495,308556093798
S041973392,S0419733920,7035856144,309235030354
S041318262,S0413182620,7033819830,308937037947
S040735662,S0407356624,7035647362,308747001623
S040655316,S0406553167,7034186542,308721016096
S040683351,S0406833518,7034367158,308721043097
S040668526,S0406685268,7034167493,308721034295
S040356294,S0403562947,7034456238,308556089397
S041494742,S0414947425,7033909445,309036014969
S042178678,S0421786780,7033887960,309316028190
S040811202,S0408112028,7037835482,308783008309
S041244749,S0412447492,7037933031,308894021115
S041746361,S0417463615,7034094151,309134029659
S040913111,S0409131115,7035602242,308783049552
S040895946,S0408959462,7036216130,308783028102
S041202836,S0412028368,7037979768,308896027414
S041455768,S0414557686,7033891936,308966047990
S042126033,S0421260338,7037933191,309307046080
S040088653,S0400886539,7030238466,308472035442
S042181158,S0421811580,7033690076,309379001663
S041912473,S0419124737,7042518099,309234011468
S042451960,S0424519600,7038258121,309467016274
S041342269,S0413422698,7037956478,308936022088
S041592030,S0415920300,7035929317,309100038121
S042433403,S0424334030,7038108542,309467009029
S040722846,S0407228464,7034202337,308723035109
S042290028,S0422900284,7037777540,309434012819
S041508371,S0415083718,7036418730,309036048587
S041207622,S0412076222,7038103132,308896024675
S041191850,S0411918505,7038098850,308896012048
S040121031,S0401210318,7030114179,308543002518
S040642612,S0406426122,7034218873,308721006909
S040163776,S0401637761,7030286382,308513018014
S040680890,S0406808904,7033941267,308721030893
S040185515,S0401855157,7030484151,308513045114
S041637710,S0416377103,7036734013,309097026569
S041084350,S0410843501,7037891054,308854038629
S041195159,S0411951596,7037917458,308896010968
S042110242,S0421102422,7036280382,309307033653
S042220192,S0422201920,7033649570,309316033409
S042342331,S0423423315,7037849659,309436007936
S040633414,S0406334147,7030378484,308646046412
S040942818,S0409428185,7036295328,308782037100
S042107707,S0421077070,7034060506,309307022678
S042110682,S0421106827,7036277811,309307034276
S041119967,S0411199673,7033542060,308853034899
S041139789,S0411397890,7034319628,308853051276
S042146599,S0421465991,7036009928,309316013611
S041240787,S0412407873,7037905255,308894008423
S040080904,S0400809046,7030181549,308472031770
S042424637,S0424246379,7038534711,309435032985
S041219486,S0412194861,7034564887,308896038553
S041812788,S0418127880,7035597762,309197008799
S040158013,S0401580131,7030116059,308513016343
S040728111,S0407281110,7035581595,308723049301
S041286174,S0412861744,7043345151,308937011714
S041055640,S0410556405,7038245962,308854017329
S040802421,S0408024218,7034384719,308747019579
S042555452,S0425554522,7038528463,309470038301
S040966585,S0409665853,7037823841,308852001161
S040461798,S0404617982,7030827694,308620020951
S040496314,S0404963147,7030919410,308619002593
S040505378,S0405053780,7030609421,308619007409
S040479514,S0404795147,7030868206,308620035361
S040904440,S0409044409,7037779049,308783033521
S040730609,S0407306090,7034224888,308723048339
S041401642,S0414016421,7042577022,308953036826
S041385114,S0413851149,7042576412,308953007989
S042620983,S0426209837,7035972495,309552052519
S040924439,S0409244394,7036733397,308782005395
S040500544,S0405005441,7030592723,308619011191
S041260746,S0412607465,7034017477,308894038195
S042670485,S0426704854,7038851686,309669032818
S042208807,S0422088075,7038420409,309379045318
S040662211,S0406622118,7036645514,308721020781
S040177770,S0401777709,7030238598,308513047667
S041962742,S0419627429,7035801757,309235012188
S041119308,S0411193080,7034723806,308853033294
S040172362,S0401723625,7009259251,308513030951
S041077805,S0410778050,7038089732,308854031655
S040067225,S0400672253,7030474712,308472024795
S040574828,S0405748282,7034627630,308647041078
S040807253,S0408072530,7033619664,308747022851
S042343421,S0423434210,7037877267,309436003522
S042208135,S0422081356,7038249890,309379034105
S040288341,S0402883413,7030566829,308556029202
S041280427,S0412804279,7043344629,308937011771
S040730568,S0407305680,7034225425,308723048128
S041338013,S0413380138,7038083362,308936017748
S042329639,S0423296399,7038630094,309434046654
S041735086,S0417350861,7033468722,309134029951
S042207010,S0422070109,7038403774,309379026283
S040933313,S0409333133,7036253681,308782018079
S040880171,S0408801710,7009244175,308783021203
S040196747,S0401967478,7030259778,308513060386
S040523536,S0405235366,7031023412,308619030604
S040895280,S0408952808,7036210238,308783034367
S040281910,S0402819103,7030427398,308556007778
S041140323,S0411403238,7038509087,308853053293
S040323777,S0403237779,7030567674,308556022484
S040511200,S0405112000,7031019365,308619016198
S040712163,S0407121635,7034066389,308723031487
S041088988,S0410889889,7033490093,308854039691
S041425514,S0414255140,7033624803,308966013916
S042261212,S0422612122,7033660851,309380009162
S042025990,S0420259905,7037958818,309236033228
S041745023,S0417450238,7034130460,309134037228
S041449085,S0414490859,7034024717,308966036491
S042282849,S0422828494,7038826628,309436048851
S042422636,S0424226360,7038538868,309435030450
S042778437,S0427784371,7039062821,309735087043
S041820112,S0418201126,7035582618,309197026533
S041803469,S0418034696,7035534652,309173032937
S042764107,S0427641074,7039086856,309735073969
S042476961,S0424769614,7038570823,309471001730
S042383083,S0423830832,7036783495,309435003890
S040735635,S0407356357,7038694582,308747000525
S041250692,S0412506928,7038015738,308894024265
S041640114,S0416401144,7036625304,309097030681
S040923910,S0409239102,7036341017,308782008189
S042125250,S0421252505,7036129850,309307046437
S040645835,S0406458350,7034188742,308721009352
S040234313,S0402343133,7030269374,308543004790
S041357491,S0413574919,7038027214,308936044407
S041264032,S0412640322,7038025904,308894035267
S042036048,S0420360487,7043302572,309283004653
S040063984,S0400639841,7030217856,308472016554
S041109126,S0411091260,7034478522,308853026727
S040359974,S0403599743,7030600874,308619036540
S040398393,S0403983934,7031021986,308557025500
S041011198,S0410111985,7043377917,308852033612
S040244450,S0402444509,7030116365,308543016175
S042345412,S0423454121,7037720257,309436013292
S042294063,S0422940634,7037788584,309434005398
S041023415,S0410234157,7033532134,308852037888
S040819570,S0408195705,7037835674,308783004951
S040735711,S0407357116,7035647393,308747001639
S041330959,S0413309590,7038113306,308936007626
S040718468,S0407184688,7034201335,308723035608
S040731903,S0407319036,7035608590,308723045321
S040111102,S0401111026,7030149379,308513072196
S040096983,S0400969833,7030320877,308472046033
S040280624,S0402806249,7030383294,308556019820
S040086974,S0400869740,7030274749,308472041994
S040989992,S0409899927,7009240958,308782004143
S040280142,S0402801425,7030379162,308556020409
S040612801,S0406128016,7030312869,308646031113
S041405645,S0414056458,7042573678,308953038094
S042141278,S0421412782,7036419846,309316005513
S041892014,S0418920149,7036200371,309198044950
S042068546,S0420685467,7037913945,309283021150
S041485548,S0414855482,7033930153,309036028111
S042506302,S0425063022,7038519939,309471039502
S041952763,S0419527637,7035760695,309235001970
S041705515,S0417055150,7034163668,309135042977
S041015635,S0410156350,7043375086,308852020519
S041237890,S0412378903,7037904411,308894010742
S040279099,S0402790997,7030452588,308556007129
S042580243,S0425802437,7033673235,309552010402
S041798694,S0417986944,7035497699,309197001166
S040321388,S0403213888,7035848458,308556055089
S041133879,S0411338797,7034487066,308853038702
S042617883,S0426178834,7036010719,309552043674
S041465722,S0414657222,7033676334,309036010324
S042615240,S0426152401,7033506907,309552047821
S041397376,S0413973767,7042572004,308953032389
S040614586,S0406145867,7030374139,308646035098
S040084886,S0400848866,7030247650,308472033694
S040145620,S0401456201,7009256905,308513010242
S040640170,S0406401707,7035822220,308647000828
S041611706,S0416117063,7036479394,309097004602
S042312459,S0423124598,7036782225,309434037093
S042485190,S0424851906,7038588362,309471013322
S042474707,S0424747076,7038582459,309471002555
S040902464,S0409024645,7034385116,308783043043
S040328243,S0403282430,7035516378,308556060971
S041363955,S0413639557,7038050353,308936041392
S042240134,S0422401342,7033853303,309097047597
S040651375,S0406513750,7034227058,308721018102
S041310305,S0413103053,7033800332,308937028342
S040505031,S0405050315,7030835075,308619008620
S041317778,S0413177782,7033788223,308937046926
S041717558,S0417175580,7034102317,309134013555
S042037104,S0420371047,7042591013,309236032754
S042012075,S0420120753,7042565310,309235046623
S040958387,S0409583873,7036246361,308782043818
S041509280,S0415092806,7036447203,309097001476
S040800583,S0408005833,7034401724,308747010790
S040668246,S0406682463,7030733652,308721034802
S041093153,S0410931532,7038375667,308854046381
S041765064,S0417650644,7034577304,309173014006
S040509945,S0405099454,7030614150,308619023475
S041108659,S0411086593,7034493095,308853025641
S041120601,S0411206017,7034719379,308853032270
S041767972,S0417679723,7035567997,309173011630
S041700298,S0417002987,7034137361,309135045499
S041019712,S0410197120,7034546493,308852031411
S040796232,S0407962320,7038703034,308747012899
S041993423,S0419934232,7042551427,309236005898
S042024589,S0420245890,7037953730,309236022976
S041258565,S0412585658,7038011434,308894032585
S042018449,S0420184492,7036241244,309236029618
S041480572,S0414805728,7033947670,309036026296
S041912213,S0419122130,7042509737,309234016146
S041550039,S0415500394,7038651278,309035044705
S041627343,S0416273430,7036734415,309097027573
S041571547,S0415715471,7043451685,309100013813
S041886198,S0418861983,7035927974,309198042923
S041945113,S0419451134,7035966712,309234042586
S041658443,S0416584435,7033881983,309097048475
S041531803,S0415318030,7038658492,309035019905
S041060992,S0410609924,7038340781,308854021325
S040935390,S0409353908,7036261738,308782025626
S040903426,S0409034268,7036215944,308783028074
S042013792,S0420137923,7033786564,309236012411
S041993199,S0419931993,7042551689,309236005702
S041555684,S0415556845,7036599000,309035048401
S042192993,S0421929939,7038169911,309379010953
S041784647,S0417846476,7034657834,309173022476
S041405159,S0414051596,7033815908,308953038634
S041388899,S0413888999,7042541883,308953020543
S041109610,S0411096106,7034499541,308853025153
S040629130,S0406291308,7030446586,308646016012
S040963418,S0409634184,7036514939,308852000855
S042007032,S0420070322,7035879355,309235036442
S041282075,S0412820754,7043345881,308937017436
S041255643,S0412556437,7034017868,308894027610
S040960923,S0409609236,7036283445,308782046026
S040484282,S0404842820,7030897918,308620037928
S040714349,S0407143493,7034221184,308723033808
S041203117,S0412031172,7037980267,308896028069
S041258876,S0412588762,7038010780,308894032537
S041030851,S0410308517,7034572019,308852045918
S040490147,S0404901478,7030316600,308646004826
S041770077,S0417700773,7034742912,309173020006
S041664449,S0416644497,7035904032,309135012223
S041757659,S0417576592,7033486851,309134041842
S041367461,S0413674611,7038344904,308936015593
S041419697,S0414196977,7033620148,308966016937
S041478593,S0414785930,7033953656,309036024017
S040722354,S0407223543,7034196448,308723034873
S040127451,S0401274510,7030222716,308513075895
S040963512,S0409635121,7036506577,308852000041
S041773004,S0417730044,7034757442,309173024688
S041094778,S0410947781,7033482598,308894002268
S041231637,S0412316371,7037985803,308894004144
S041911218,S0419112186,7036003725,309234009168
S040006128,S0400061289,7030194272,308473008161
S040987526,S0409875262,7036509052,308781022874
S041512626,S0415126263,7033874113,309035001748
S040248061,S0402480610,7030331639,308543010066
S040647930,S0406479307,7030836749,308647023906
S041205437,S0412054377,7038510224,308896029144
S041208453,S0412084535,7038102531,308896024544
S042029184,S0420291841,7042591337,309236034038
S041983316,S0419833169,7035892903,309235035349
S041903164,S0419031640,7043408969,309234007622
S040546642,S0405466422,7030434881,308646046838
S040719362,S0407193628,7034175545,308723041734
S040989818,S0409898181,7036701669,308782001762
S040309840,S0403098400,7035521486,308556042967
S041617176,S0416171769,7036487811,309097013469
S042123049,S0421230498,7036155238,309307044296
S040588395,S0405883953,7034034241,308721003349
S041191300,S0411913007,7037932539,308896014497
S041897580,S0418975806,7035981060,309198049721
S041328364,S0413283647,7038105627,308936011434
S041540197,S0415401973,7038293958,309035027774
S041285850,S0412858506,7038094796,308937024975
S040579431,S0405794314,7037804867,308647023212
S041638980,S0416389802,7036628665,309097029399
S041832198,S0418321989,7034643879,309197032814
S042114834,S0421148341,7037868689,309307024980
S040478428,S0404784285,7030867714,308620040211
S041094165,S0410941651,7037970523,308894002331
S041645221,S0416452210,7036477213,309097035312
S040913864,S0409138640,7035602518,308783048847
S041002280,S0410022800,7043349014,308852014518
S040595946,S0405959461,7030806667,308619041301
S040465343,S0404653431,7030917305,308620030999
S041659865,S0416598657,7043466803,309100001008
S041210055,S0412100557,7038100879,308896031351
S040881186,S0408811864,7036205199,308783020340
S041943325,S0419433250,7035822574,309234045048
S041955851,S0419558516,7035858350,309235003574
S040728058,S0407280580,7035580756,308723049178
S041538086,S0415380860,7038379126,309035030728
S041980672,S0419806722,7035890816,309235033528
S042161658,S0421616582,7033650561,309316029619
S041182099,S0411820998,7038076586,308896005188
S040909054,S0409090540,7030787620,308783046672
S041516360,S0415163606,7038656815,309035011112
S040470091,S0404700910,7030871894,308620020065
S040045747,S0400457476,7030458177,308466004525
S040943420,S0409434207,7036525994,308782035898
S040898281,S0408982812,7034377112,308783045160
S041531435,S0415314353,7038355108,309035030726
S041059316,S0410593165,7033491127,308854024897
S041820548,S0418205482,7035585112,309197027398
S042119705,S0421197059,7037871726,309307043533
S041220769,S0412207696,7034246669,308896048142
S041105160,S0411051609,7034261114,308853021777
S040067238,S0400672385,7030487537,308472025330
S040591795,S0405917955,7030575819,308646009258
S041370729,S0413707293,7042588941,308953001898
S041508803,S0415088035,7036602335,309097000789
S040133473,S0401334734,7030133288,308513078143
S041894804,S0418948043,7035983249,309198042662
S041127397,S0411273970,7033524674,308853042220
S040674406,S0406744060,7033962796,308721039046
S041394436,S0413944368,7042573105,308953024626
S041208523,S0412085230,7034521016,308896025745
S040267056,S0402670568,7030448235,308556004314
S041564944,S0415649444,7035902140,309100005125
S040014813,S0400148139,7030323839,308473029905
S040874351,S0408743516,7037811688,308747022127
S041737644,S0417376445,7043485409,309134027713
S040359867,S0403598674,7030595069,308619017366
S041722232,S0417222324,7043448494,309134012363
S041632588,S0416325880,7036426293,309097025335
S041913262,S0419132624,7035919236,309234015190
S041082178,S0410821788,7033594331,308854041997
S040643182,S0406431827,7034037959,308721000369
S042089199,S0420891997,7036785956,309307001564
S041480593,S0414805930,7033947666,309036026476
S041611213,S0416112134,7036450316,309097003055
S041824261,S0418242612,7034646843,309197025670
S041127786,S0411277860,7033525975,308853044033
S041940422,S0419404225,7035983326,309234042096
S040186232,S0401862323,7030159593,308513049787
S041853754,S0418537540,7036051721,309198004270
S041354419,S0413544190,7037986002,308936037228
S042015606,S0420156065,7036725551,309236015032
S041015605,S0410156059,7043358856,308852023502
S041542871,S0415428715,7038392605,309035023909
S040712656,S0407126564,7034066557,308723031397
S041313739,S0413137390,7038041418,308937047941
S041509997,S0415099975,7036607879,309097002956
S040706205,S0407062051,7034052348,308723024957
S041691809,S0416918090,7034131910,309135031045
S041336829,S0413368294,7038048810,308936002763
S041289255,S0412892550,7043354195,308937014956
S041909322,S0419093220,7035926939,309198042508
S041073861,S0410738619,7038382268,308854025348
S042060925,S0420609256,7043358980,309283023653
S040792593,S0407925939,7034363795,308747009018
S041779027,S0417790276,7035509562,309173030771
S040893389,S0408933897,7038707963,308783017310
S040729713,S0407297130,7034206882,308723039324
S040334589,S0403345890,7030432093,308556076012
S041688697,S0416886970,7034124098,309135032545
S041521712,S0415217129,7038653939,309035014875
S040987355,S0409873553,7036710389,308781021892
S041224841,S0412248414,7037938311,308896039513
S041806914,S0418069147,7035597504,309197008853
S040669986,S0406699862,7033920294,308721027870
S041412118,S0414121187,7033793885,308966004898
S040818733,S0408187338,7043436607,308783007454
S040296510,S0402965100,7034646253,308556034653
S041272116,S0412721160,7033809651,308937002207
S041528788,S0415287887,7038301003,309035028038
S040877981,S0408779812,7030816619,308747021456
S040709016,S0407090160,7034069239,308723017354
S041627868,S0416278687,7033846465,309097027389
S040978383,S0409783830,7036508346,308781023306
S041986581,S0419865818,7035882933,309235040035
S041100405,S0411004058,7033473274,308853014164
S041831380,S0418313803,7035520319,309197017642
S041803638,S0418036389,7035493973,309197008210
S041998086,S0419980862,7042624386,309236012269
S041830991,S0418309911,7034738749,309197024232
S041884546,S0418845465,7036203001,309198032061
S041751104,S0417511040,7034184247,309134048859
S041506755,S0415067550,7033697308,309036040212
S041192852,S0411928527,7038085440,308896016086
S041260984,S0412609840,7034017293,308894038176
S041242275,S0412422759,7037904750,308894010757
S042045138,S0420451385,7037935778,309283006979
S041645402,S0416454027,7036413518,309097035216
S041815447,S0418154470,7035559840,309197017874
S040002703,S0400027030,7030208663,308473003857
S041630801,S0416308012,7036441146,309097015820
S041215713,S0412157133,7034553087,308896029774
S041654056,S0416540560,7033880533,309097049840
S041504476,S0415044763,7036670618,309036049202
S042142675,S0421426759,7036251655,309316004379
S041898004,S0418980044,7035991419,309198046559
S041986382,S0419863823,7035878914,309235040094
S040971499,S0409714994,7037825121,308781008749
S040515759,S0405157594,7030995504,308619027911
S042219874,S0422198741,7038401647,309379037195
S040467913,S0404679139,7030898915,308620032130
S040659497,S0406594971,7033948728,308721024626
S041460541,S0414605419,7033678808,309036003251
S040397887,S0403978876,7030371423,308557003339
S040144990,S0401449906,7009264102,308513006479
S041567945,S0415679459,7035907982,309100007462
S042121918,S0421219184,7034071004,309307035795
S040107490,S0401074902,7030138967,308513070604
S041852032,S0418520329,7035693419,309197036188
S041132742,S0411327426,7034488792,308853038097
S040597086,S0405970864,7030930197,308620047752
S040609338,S0406093387,7030568598,308646025263
S041144433,S0411444333,7034715180,308854003277
S041760220,S0417602208,7034204574,309134046909
S041550990,S0415509901,7038655295,309035044691
S041438004,S0414380042,7033777055,308966034357
S042523163,S0425231634,7038828972,309470005572
S042172051,S0421720517,7038414989,309316037949
S042433854,S0424338540,7038106301,309467012438
S042570956,S0425709569,7038801362,309470051133
S041010087,S0410100878,7043376594,308852021222
S041194652,S0411946525,7037917996,308896011950
S042037298,S0420372981,7043328959,309236030961
S041533356,S0415333560,7038388670,309035034420
S041949906,S0419499064,7035831562,309235002643
S042073191,S0420731914,7036275426,309283013717
S041971927,S0419719277,7035824537,309235004823
S042303804,S0423038047,7037841041,309434018679
S041023645,S0410236451,7033537934,308852036802
S042536116,S0425361163,7038608373,309470017769
S041653784,S0416537844,7033930757,309097049508
S042328995,S0423289953,7038076909,309434045370
S040917087,S0409170870,7036329360,308781009801
S041478238,S0414782388,7033954593,309036024546
S042441727,S0424417270,7038520464,309467006276
S041795244,S0417952446,7036208920,309173036661
S041236016,S0412360168,7037904097,308894011000
S042313419,S0423134194,7038538926,309434041920
S041462304,S0414623042,7036614078,309036000689
S041419883,S0414198830,7033619446,308966017248
S040157949,S0401579494,7030190901,308513005970
S041521955,S0415219555,7038649946,309035014244
S040651337,S0406513378,7030751450,308721016488
S042538102,S0425381024,7038161443,309470015191
S041917602,S0419176028,7043410328,309234014790
S040625172,S0406251721,7030407854,308646041418
S041272268,S0412722680,7037985236,308937003177
S040992469,S0409924697,7036703149,308782003838
S041762573,S0417625739,7034675941,309135046600
S040175643,S0401756434,7030294443,308513027933
S040998243,S0409982433,7033546806,308852013523
S041274972,S0412749723,7033830972,308937007776
S042014140,S0420141408,7037945355,309236011541
S041753716,S0417537163,7034118969,309134046343
S042566120,S0425661205,7038259350,309470051174
S041342701,S0413427010,7037974021,308936021618
S041729585,S0417295852,7034140372,309134023719
S041425125,S0414251250,7042590543,308966020360
S041589459,S0415894597,7043469748,309100034176
S040639417,S0406394174,7035821610,308647000617
S041496605,S0414966055,7033916073,309036037291
S042374500,S0423745002,7037760757,309436045545
S040196597,S0401965971,7030283434,308513064561
S041369147,S0413691478,7038344133,308936014981
S042205712,S0422057129,7038391821,309379025744
S042640436,S0426404362,7038923068,309552065130
S042177562,S0421775621,7036375917,309316021747
S042575196,S0425751964,7033663037,309552004434
S042544832,S0425448323,7038273990,309470023187
S041651290,S0416512906,7043467503,309097044041
S041896552,S0418965525,7035993562,309198047673
S042774883,S0427748839,7039076981,309735082626
S040605205,S0406052052,7030421698,308646015460
S042558140,S0425581406,7038528229,309470039089
S042430899,S0424308994,7037754268,309435047763
S041870030,S0418700300,7036175783,309198019303
S041672409,S0416724091,7034127995,309135007884
S042489088,S0424890880,7038763182,309471016285
S041216123,S0412161238,7034275786,308896033573
S041494595,S0414945953,7033862737,309036035631
S041706971,S0417069712,7034593979,309135046523
S041553742,S0415537425,7038655017,309035044571
S041484207,S0414842070,7033872099,309036030052
S041208227,S0412082273,7038103450,308896024711
S041374494,S0413744946,7042537105,308953004120
S041880625,S0418806257,7035584210,309198033271
S042398993,S0423989939,7038063662,309435016206
S041138901,S0411389014,7033529193,308853051802
S041880268,S0418802685,7035584216,309198033454
S040678840,S0406788407,7034372634,308721048955
S042261352,S0422613528,7038430388,309380027266
S042033064,S0420330642,7036263808,309236021048
S040588442,S0405884429,7034051038,308721001912
S042197396,S0421973962,7033686520,309379018944
S042057133,S0420571330,7043357849,309283024000
S041007937,S0410079372,7033603634,308852022228
S042331847,S0423318473,7037861272,309436006089
S042439068,S0424390682,7038257768,309467016867
S040614876,S0406148769,7030386168,308646033485
S040570220,S0405702207,7036598587,308647002522
S041310644,S0413106443,7038042285,308937048564
S041527979,S0415279795,7033913757,309035015379
S040940888,S0409408885,7036305547,308782028029
S042648928,S0426489287,7038940579,309669005607
S042209479,S0422094792,7038189978,309379045976
S042374434,S0423744340,7037760053,309436045480
S040151289,S0401512896,7030155538,308513007607
S042124223,S0421242232,7037884402,309307038231
S041333581,S0413335817,7038058468,308936020398
S041528650,S0415286503,7033878771,309035003947
S042085886,S0420858868,7037956990,309307010428
S042247529,S0422475290,7038254326,309380029913
S041279887,S0412798872,7042609318,308937004169
S042394681,S0423946814,7038563666,309435010719
S042135295,S0421352950,7037891461,309307044635
S041223177,S0412231775,7034565432,308896038711
S042601630,S0426016303,7036145784,309552037475
S041004105,S0410041057,7034541848,308852015380
S042109646,S0421096465,7037909837,309307027299
S042302019,S0423020199,7037862635,309434020008
S040504546,S0405045460,7030835339,308619008706
S042248683,S0422486836,7038416446,309380026486
S042396982,S0423969822,7036785644,309435003040
S041901951,S0419019518,7035999081,309234006407
S042361540,S0423615400,7038673899,309436014491
S042378386,S0423783869,7042590618,308966022727
S040602291,S0406022919,7030392482,308646022235
S042661808,S0426618087,7038873308,309669019137
S041520306,S0415203063,7038660521,309035013403
S042608043,S0426080435,7036116298,309552038062
S042174156,S0421741565,7033676631,309316033814
S041535782,S0415357826,7038307116,309035025244
S041742747,S0417427473,7034216605,309134030829
S042776326,S0427763269,7039099551,309735075633
S041554444,S0415544448,7038304928,309035046272
S042525303,S0425253034,7038802864,309470000363
